"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.927994380049","118.128240252898","115.337688795223","113.008394801545","111.282507903056","110.048507200562","109.19181594661","108.500878117316","107.818651211802","107.154408148929","106.567474534598","106.004144713734","105.399192132069","104.715911485774","103.909413417633","103.007200561995","102.129083245522","101.443414120126","101.064769933263","101.037442922374","101.308008429926","101.777063575694","102.297260273973","102.759360730594","103.131260976466","103.434808570425","103.67899543379","103.889286968739","104.082683526519","",
"American Samoa","ASM","Population density (people per sq. km of land area)","EN.POP.DNST","","103.025","106.23","110.145","114.25","118.375","122.365","126.175","129.9","133.49","136.81","139.91","142.82","145.515","147.975","150.225","152.275","154.17","156.31","159.21","163.24","168.485","174.845","182.065","189.73","197.605","205.57","213.705","221.73","229.47","236.755","243.41","249.5","255.125","260.495","265.79","271.045","276.135","280.9","285.245","289.08","292.48","295.385","297.475","298.42","297.785","295.545","291.835","287.45","283.375","280.42","278.775","278.345","278.585","278.955","279.03","278.695","278.085","277.305","276.56","275.985","",
"Antigua and Barbuda","ATG","Population density (people per sq. km of land area)","EN.POP.DNST","","125.011363636364","126.929545454545","128.865909090909","131.002272727273","133.406818181818","136.163636363636","139.181818181818","142.097727272727","144.438636363636","145.872727272727","146.259090909091","145.759090909091","144.656818181818","143.427272727273","142.434090909091","141.711363636364","141.277272727273","140.995454545455","140.790909090909","140.593181818182","140.429545454545","140.409090909091","140.406818181818","140.418181818182","140.420454545455","140.35","140.256818181818","140.359090909091","140.925","142.120454545455","144.006818181818","146.497727272727","149.493181818182","152.729545454545","156.072727272727","159.490909090909","162.970454545455","166.406818181818","169.713636363636","172.743181818182","175.481818181818","177.95","180.252272727273","182.606818181818","185.140909090909","187.988636363636","190.975","194.077272727273","197.143181818182","200.068181818182","202.840909090909","205.470454545455","207.977272727273","210.368181818182","212.661363636364","214.818181818182","216.875","218.822727272727","220.715909090909","222.563636363636","",
"Australia","AUS","Population density (people per sq. km of land area)","EN.POP.DNST","","1.36456529945459","1.39827916118871","1.42535438605626","1.45360113507673","1.48236856149851","1.51660310063392","1.53586816448199","1.56320372805019","1.59626674303269","1.62802806451193","1.68400088515158","1.71524152922953","1.74166590734546","1.78631399450685","1.80844278406206","1.82666649310753","1.84736341980917","1.86897153196308","1.88927795061375","1.91244809497156","1.94303789229788","1.9757103992294","2.00057274514143","2.02335238144826","2.05120862241777","2.08510472124234","2.11706129674707","2.1519857334392","2.18871952410086","2.22135298022728","2.24984705101337","2.2773127839319","2.29970191218776","2.32417375004881","2.35242049906929","2.38353097379691","2.41034585996381","2.43559871392682","2.46358512424664","2.49313356677037","2.52697759785481","2.55800997097223","2.58977129245148","2.61997058172683","2.65477786600367","2.69423219608711","2.71111516082423","2.76599455892116","2.82359449643987","2.86785858401781","2.90798641031983","2.95920036968095","3.01057352615753","3.05581479504836","3.10011259648803","3.14493553058884","3.19836141871706","3.24787091037205","3.29767018286484","3.34024963533636","",
"Austria","AUT","Population density (people per sq. km of land area)","EN.POP.DNST","","85.8737154629181","86.4016480853127","86.9584464372273","87.5400024236549","88.1106277266117","88.7308046534174","89.3964857004363","89.8618880271449","90.1727460009695","90.4881968007756","90.8928986912264","91.422697527872","91.930622879302","92.0872273388269","91.843225884634","91.6811076102763","91.7163111972855","91.6420867668444","91.4860033931168","91.4861003393117","91.7197043141057","91.7855065438682","91.6373000484731","91.6315317498788","91.6745637421231","91.7328405235095","91.7909112942317","91.9209524963645","92.3360033931168","93.0422927775085","93.9758967523025","95.0158628211343","95.8026296655356","96.1720552593311","96.3194134755211","96.4495516238488","96.5589069316529","96.6649175957344","96.8531749878817","97.0863548230732","97.4587130392632","97.9393722733883","98.4176320891905","99.0301260300533","99.7070891904993","100.201660203587","100.526987396995","100.842171594765","101.106677169171","101.350024236549","101.692232186137","102.156943771207","102.760821619001","103.567086766844","104.734597673291","105.873339796413","106.61131846825","107.131858943286","107.609306834707","108.057004362579","",
"Azerbaijan","AZE","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.7084369780213","90.0633284064554","91.2860353052862","92.3471165747383","93.2862275736929","94.1904899239338","95.2317912675107","96.5207665800133","97.434779976999","98.1937920681807","98.9124645960929","99.6237235638581","100.475372556609","101.522501814662","102.672531674674","103.853368672016","106.059762547351","108.291290455327","109.542344173442","110.976336228798","112.460790244138","113.923480806688","115.348813858679","116.731076781631","118.033288980283","119.208741622511","120.25759188908","121.280071139933","122.124736829369","",
"Burundi","BDI","Population density (people per sq. km of land area)","EN.POP.DNST","","111.076246105919","113.213395638629","115.436760124611","117.846261682243","120.497585669782","123.461682242991","126.682827102804","129.942757009346","132.940381619938","135.477803738318","137.461059190031","139.005257009346","140.386292834891","141.994859813084","144.115225856698","146.840732087227","150.095249221184","153.78753894081","157.758528037383","161.888473520249","166.141744548287","170.55011682243","175.13800623053","179.949221183801","185.001246105919","190.293808411215","195.761020249221","201.273481308411","206.661565420561","211.797468847352","216.702609034268","221.400661993769","225.780919003115","229.710436137072","233.140342679128","235.985591900312","238.400700934579","240.870872274143","244.047196261682","248.398403426791","254.110046728972","261.063785046729","269.048325545171","277.713707165109","286.793496884735","296.255841121495","306.161448598131","316.43707165109","327.011721183801","337.835124610592","348.847585669782","360.046417445483","371.507087227414","383.345054517134","395.639953271028","408.411292834891","421.61253894081","435.178309968847","449.010007788162","463.036643302181","",
"Belgium","BEL","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","338.548546895641","339.71499339498","341.241248348745","342.672820343461","344.159081902246","346.057364597094","348.347357992074","350.914795244386","353.697919418758","356.555250990753","359.827807133421","364.539762219287","366.807529722589","368.540521796565","370.180217965654","372.33143989432","374.221334214003","375.66571994716","377.379590488771","379.424702774108","381.249702774108","",
"Benin","BEN","Population density (people per sq. km of land area)","EN.POP.DNST","","21.8682600212841","22.1966743526073","22.5511174175239","22.9333185526783","23.3448119900674","23.7864402270309","24.2577864490954","24.7568996097907","25.2807467186946","25.8277580702377","26.3974370344094","26.9915129478538","27.613346931536","28.2672312876907","28.9567843206811","29.6840102873359","30.4491397658744","31.2516229159276","32.0904487406882","32.9652447676481","33.878378857751","34.8325381340901","35.8277758070238","36.8643047179851","37.9434373891451","39.0608726498758","40.220485987939","41.4406172401561","42.7458318552678","44.1511972330614","45.6677545228805","47.2845423909188","48.9691468605889","50.6759045760908","52.3727562965591","54.0463994324228","55.708087974459","57.3809418233416","59.0998758424973","60.8899077687123","62.759205391983","64.6984746363959","66.6952465413267","68.730072720823","70.7894909542391","72.8706367506208","74.9804008513657","77.1276605179142","79.3252305782192","81.5826002128414","83.9023501241575","86.2828485278468","88.7246718694573","91.2277314650585","93.7917878680383","96.4178077332387","99.1059950336999","101.853804540617","104.65724547712","107.513284852785","",
"Burkina Faso","BFA","Population density (people per sq. km of land area)","EN.POP.DNST","","17.8895467836257","18.1298538011696","18.3765021929825","18.6362975146199","18.9140131578947","19.2118421052632","19.5286001461988","19.8612792397661","20.2053070175439","20.5577192982456","20.9187792397661","21.2908406432749","21.6757785087719","22.0761878654971","22.4947149122807","22.9314035087719","23.3879130116959","23.8699561403509","24.3847076023392","24.9372697368421","25.5305774853801","26.1632273391813","26.8308114035088","27.5264583333333","28.2452777777778","28.9864364035088","29.7517543859649","30.5420796783626","31.3589839181287","32.2040679824561","33.0777997076023","33.9806652046784","34.914009502924","35.8793274853801","36.878216374269","37.9120394736842","38.9822807017544","40.0903581871345","41.2379239766082","42.4267214912281","43.6571235380117","44.9309100877193","46.2522807017544","47.6263742690059","49.0567799707602","50.5452229532164","52.0907492690058","53.6905153508772","55.3402704678363","57.0365899122807","58.7789290935672","60.5674415204678","62.4005519005848","64.2764217836257","66.1937719298246","68.1518640350877","70.150716374269","72.1910307017544","74.2740606725146","76.4008698830409","",
"Bangladesh","BGD","Population density (people per sq. km of land area)","EN.POP.DNST","","379.218206960129","389.891295997542","401.029484520243","412.857962664208","425.482937696858","439.100030729047","453.516555273873","467.991488054083","481.522355381424","493.450764385035","503.431166935546","511.836106629792","519.609287854344","528.09573634478","538.267726818775","550.452377659983","564.36654375048","579.626895598064","595.598371360529","611.811461934393","628.15945302297","644.7885995237","661.769148037182","679.238910655297","697.274179918568","715.89147268956","734.970876546055","754.293231927479","773.569148037182","792.593969424599","811.240109088116","829.559099638934","847.742498271491","866.080387185988","884.765560420988","903.817523238842","923.104947376508","942.48150879619","961.739686563724","980.701098563417","999.375501267573","1017.73125144042","1035.50432511331","1052.36559115003","1068.10712913882","1082.59317815165","1095.95437504801","1108.58234616271","1121.0324575555","1133.71309057386","1146.75527387263","1160.06555273873","1173.55314588615","1187.04298225398","1200.4016824153","1213.62180994085","1226.74518706307","1239.73813474687","1252.56336329415","1265.18693247292","",
"Bulgaria","BGR","Population density (people per sq. km of land area)","EN.POP.DNST","","71.798951459821","72.4301364910061","73.0194793455663","73.6178251830426","74.1586188194884","74.6457290065986","75.1172918738136","75.6540088583567","76.2376570550484","76.7384434601826","77.1616650094911","77.5214679562506","77.9261231130796","78.4483865136039","78.8280032540902","79.1701979571545","79.5822380909337","79.6712645756124","79.7789026484679","80.1006508180421","80.3680466419597","80.6061375757028","80.8075386423212","80.9968272620446","80.9956340956341","80.9741571002441","81.0933652716261","81.1845430714996","80.2401880141011","78.8058302449607","78.0291693030823","77.1957335261683","76.5824188737232","76.3227967097532","75.9836120401338","75.5927506101419","75.1339419687246","74.6342402603272","74.216975503932","73.8513242339329","72.3957516044473","72.0327297794118","71.4841132665257","70.953107760206","70.4986377025037","69.9716652858326","69.4718534204953","68.98592210662","68.5744565217391","68.1245302137067","67.6890935887988","67.2981577008106","66.922577376566","66.5432756079587","66.1200350036846","65.6579034635225","65.1800571112749","64.7110998526161","64.2571941783346","63.8726510685335","",
"Bahrain","BHR","Population density (people per sq. km of land area)","EN.POP.DNST","","243.331884057971","250.927536231884","258.176811594203","265.055072463768","271.640579710145","277.949275362319","284.144927536232","290.8","298.604347826087","308.126086956522","319.291304347826","332.102898550725","347.140579710145","365.084057971014","386.289855072464","411.226086956522","439.375362318841","468.794202898551","496.817391304348","521.589855072464","542.202898550725","559.352173913043","574.566666666667","590.192753623188","607.866666666667","628.228985507246","650.697101449275","674.2","697.21884057971","718.734782608696","738.785507246377","736.735211267606","755.228169014085","774.070422535211","793.940845070422","815.015492957746","837.925352112676","864.361971830986","896.535211267606","936.070422535211","982.464788732394","1035.40845070423","1081.53888888889","1136.77534246575","1201.56351351351","1295.16621621622","1381.232","1466.63815789474","1559.30921052632","1628.43044619423","1666.43155149935","1688.23636363636","1707.82987012987","1732.90920881971","1763.30719794344","1830.28626444159","1915.48333333333","2012.10256410256","2095.99489144317","2167.62165605096","",
"Bahamas, The","BHS","Population density (people per sq. km of land area)","EN.POP.DNST","","11.5003996003996","12.0971028971029","12.7212787212787","13.3571428571429","13.992007992008","14.6234765234765","15.2468531468531","15.848951048951","16.4100899100899","16.9206793206793","17.372027972028","17.7685314685315","18.1337662337662","18.492007992008","18.8706293706294","19.271028971029","19.6903096903097","20.1280719280719","20.5785214785215","21.0378621378621","21.5105894105894","21.9962037962038","22.487012987013","22.9683316683317","23.4344655344655","23.8781218781219","24.3021978021978","24.7203796203796","25.1486513486513","25.5971028971029","26.0746253746254","26.5762237762238","27.0794205794206","27.5573426573427","27.9899100899101","28.3696303696304","28.7075924075924","29.030969030969","29.3769230769231","29.7747252747253","30.2315684315684","30.734965034965","31.281018981019","31.8574425574426","32.4523476523477","33.0701298701299","33.704995004995","34.3336663336663","34.9250749250749","35.4581418581419","35.9223776223776","36.3217782217782","36.6795204795205","37.0254745254745","37.3826173826174","37.7545454545455","38.1367632367632","38.524975024975","38.9096903096903","39.2855144855145","",
"Bosnia and Herzegovina","BIH","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.68892578125","79.666796875","76.88529296875","74.78611328125","73.52380859375","72.9701171875","72.9362890625","73.11236328125","73.26515625","73.3498828125","73.42556640625","73.48005859375","73.5194140625","73.541640625","73.5433984375","73.49201171875","73.32541015625","72.96767578125","72.3726171875","71.50728515625","70.409609375","69.1913671875","68.0098828125","66.9797265625","66.13794921875","65.4596484375","64.92048828125","64.4726171875","64.07841796875","",
"Belarus","BLR","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.3452948829141","50.4655186010291","50.4093839647473","50.2485902162983","50.083158330622","49.8751965689778","49.6574109225012","49.4329775433234","49.1974779144976","48.9467226045631","48.6397310049352","48.3012483606638","47.9754751867465","47.6446879945571","47.3372826558372","47.1212709646576","46.9585563473992","46.8441433626748","46.7409685463919","46.6297521068454","46.5593029044007","46.5393725235082","46.5506003261518","46.611337189252","46.6499448243246","46.5987595325832","46.5010592176569","46.4107506220284","46.211212927382","",
"Belize","BLZ","Population density (people per sq. km of land area)","EN.POP.DNST","","4.15168785620342","4.26970626918018","4.39127575624726","4.51858833844805","4.65234546251644","4.79386234107847","4.94112231477422","5.0883384480491","5.2288031565103","5.35659798334064","5.47106532222709","5.57439719421306","5.66830337571241","5.75646646207804","5.84234984655853","5.92472599736957","6.00569925471285","6.09272249013591","6.19473914949584","6.31924594476107","6.46961858833845","6.64120999561596","6.83121437965804","7.02941692240246","7.23007452871548","7.43397632617273","7.64283209118808","7.84844366505918","8.04344585708023","8.22244629548444","8.37948268303376","8.51924594476107","8.66396317404647","8.84169224024551","9.07330118369136","9.3669443226655","9.71394125383604","10.0941692240246","10.4769399386234","10.8421744848751","11.1822884699693","11.5031565103025","11.8118369136344","12.122577816747","12.4418237615081","12.7723805348531","13.109644892591","13.4512056115739","13.7946076282332","14.1370013152126","14.4776852257782","14.8181060938185","15.1559403770276","15.4917141604559","15.8231477422183","16.1507672073652","16.4741341516879","16.7939938623411","17.1131521262604","17.4318719859711","",
"Bermuda","BMU","Population density (people per sq. km of land area)","EN.POP.DNST","","842.592592592593","862.962962962963","883.333333333333","905.555555555556","927.777777777778","944.444444444444","962.962962962963","981.481481481482","1000","1018.51851851852","1011.11111111111","1003.7037037037","996.296296296296","988.888888888889","981.481481481482","985.185185185185","988.888888888889","992.592592592593","996.296296296296","1012.40740740741","1019.44444444444","1026.83333333333","1035.74074074074","1044.87037037037","1053.66666666667","1062.62962962963","1071.27777777778","1080.5","1089.64814814815","1098.62962962963","1092.98148148148","1085.09259259259","1090.92592592593","1098.51851851852","1106.40740740741","1113.5","1120.31481481481","1128.57407407407","1134.90740740741","1145.05555555556","1157.48148148148","1165.03703703704","1172.68518518519","1180.37037037037","1188.03703703704","1194.87037037037","1201.62962962963","1208.75925925926","1215.48148148148","1206","1195.62962962963","1199.96296296296","1203.72222222222","1206.25925925926","1208.09259259259","1195.44444444444","1182.83333333333","1183.66666666667","1183.53703703704","1183.2037037037","",
"Bolivia","BOL","Population density (people per sq. km of land area)","EN.POP.DNST","","3.44221729899382","3.51056586356503","3.58090187390381","3.65342841318194","3.72829779377827","3.8055174005354","3.88505769408289","3.96706544816764","4.05173820732946","4.13920797563002","4.22943967506693","4.32234099510754","4.41790455090926","4.51610264931229","4.61683097941475","4.72026031570202","4.82622819163667","4.93394812148066","5.04238253484723","5.15086494969076","5.2590215083541","5.36725191544355","5.47661035724176","5.58859595679867","5.70429243976738","5.82399058432567","5.94740515092772","6.07432659466445","6.20429890150466","6.3369694452137","6.47231237884243","6.6102806240192","6.75053724729992","6.89263546570664","7.03621711437275","7.1810837256531","7.32710514169667","7.47416320502169","7.62214160435706","7.77094987538078","7.92046893750577","8.07054555524785","8.22100987722699","8.37168282100988","8.52238622726853","8.67298901504662","8.82344502907782","8.97392873626881","9.12470229853226","9.27591341272039","9.42762946552202","9.57968891350503","9.73172251453891","9.88324286901135","10.0339075048463","10.1835336471891","10.3321822209914","10.4801440044309","10.6278057786393","10.7754352441614","",
"Brazil","BRA","Population density (people per sq. km of land area)","EN.POP.DNST","","8.89089414630528","9.15446845829335","9.42466230524973","9.6988770228783","9.97512999303673","10.2530589341648","10.5329433342825","10.8142575979823","11.0965605984107","11.3797166594482","11.6632322502375","11.9475610602359","12.2347193275059","12.5274514425458","12.8277594058008","13.135810479365","13.4510060850859","13.7735378924019","14.1034263604103","14.4402955681527","14.784428951896","15.1347455295078","15.4877538543264","15.8388791046812","16.1847113113683","16.5238815095225","16.8568133579959","17.1841468317114","17.5072809261391","17.8273186378788","18.1437505234418","18.4561854671015","18.7660276090135","19.0751431538596","19.384682357558","19.6951333669931","20.0055330492191","20.3137603581658","20.6168685855944","20.9125880877803","21.2004167195094","21.4805594306867","21.752356864087","22.0152425061078","22.2689627117995","22.5130654667187","22.7479373401259","22.9752507136755","23.1973267975889","23.4159318939381","23.6313989715415","23.843497715999","24.0527083777013","24.2594337974717","24.4637872780308","24.6661405528024","24.8660377787402","25.0617146877176","25.2507757706858","25.4314248146119","",
